airport_ref,airport_ident,length_ft,width_ft,lighted,closed
36578,SJHJ,3117.0,82.0,0,0
36579,SJHK,2625.0,75.0,0,0
36580,SJHL,1640.0,59.0,0,0
36581,SJHM,3937.0,59.0,0,0
36582,SJHN,3281.0,98.0,0,0
36583,SJHO,3937.0,66.0,0,0
36584,SJHP,2559.0,98.0,0,0
36585,SJHQ,3937.0,75.0,0,0
36586,SJHS,3937.0,98.0,0,0
36587,SJHT,2953.0,98.0,0,0
36588,SJHU,2461.0,75.0,0,0
36589,SJHV,79.0,79.0,0,0
36590,SJHW,3937.0,59.0,0,0
36591,SJHX,1640.0,59.0,0,0
36592,SJHY,69.0,69.0,0,0
36593,SJHZ,4265.0,66.0,0,0
36594,SJIA,85.0,85.0,0,0
36595,SJIB,85.0,85.0,0,0
36596,SJIC,2625.0,66.0,0,0
36597,SJID,3937.0,98.0,0,0
36598,SJIE,5249.0,66.0,0,0
36599,SJIF,2625.0,82.0,0,0
36600,SJIH,82.0,82.0,0,0
36601,SJII,3281.0,59.0,0,0
36602,SJIJ,3937.0,115.0,0,0
36603,SJIL,1624.0,66.0,0,0
36604,SJIM,66.0,66.0,0,0
36605,SJIN,69.0,69.0,0,0
36606,SJIO,2625.0,98.0,0,0
36607,SJIP,62.0,62.0,0,0
36608,SJIQ,3117.0,59.0,0,0
36609,SJIR,3117.0,98.0,0,0
36610,SJIS,3609.0,98.0,0,0
260,SJIT,3701.0,59.0,0,0
36611,SJIU,2362.0,59.0,0,0
36612,SJIV,2231.0,66.0,0,0
36613,SJIW,69.0,69.0,0,0
36614,SJIX,69.0,69.0,0,0
36615,SJIY,3750.0,66.0,0,0
36616,SJIZ,4593.0,79.0,0,0
36617,SJJA,2625.0,66.0,0,0
36618,SJJB,3937.0,98.0,0,0
36619,SJJC,66.0,66.0,0,0
36620,SJJD,2608.0,66.0,0,0
36621,SJJE,85.0,85.0,0,0
36622,SJJF,3215.0,82.0,0,0
36623,SJJG,3281.0,66.0,0,0
36624,SJJH,2231.0,59.0,0,0
36625,SJJI,2953.0,131.0,0,0
36626,SJJJ,3281.0,98.0,0,0
36627,SJJK,3281.0,98.0,0,0
261,SJJL,3543.0,98.0,0,0
36628,SJJM,4265.0,66.0,0,0
36630,SJJO,2297.0,75.0,0,0
36631,SJJP,2789.0,66.0,0,0
36632,SJJQ,82.0,82.0,0,0
36633,SJJR,3281.0,66.0,0,0
36634,SJJS,85.0,85.0,0,0
36635,SJJT,3281.0,98.0,0,0
36636,SJJU,328.0,82.0,0,0
36637,SJJV,2953.0,66.0,0,0
36638,SJJW,1942.0,59.0,0,0
36639,SJJX,2625.0,66.0,0,0
36640,SJJY,82.0,82.0,0,0
36641,SJJZ,108.0,108.0,0,0
36642,SJKA,5528.0,82.0,0,0
36643,SJKB,3937.0,66.0,0,0
36644,SJKC,3281.0,115.0,0,0
36645,SJKD,59.0,59.0,0,0
36646,SJKE,69.0,69.0,0,0
36647,SJKF,59.0,59.0,0,0
36648,SJKG,2953.0,66.0,0,0
36649,SJKH,2067.0,59.0,0,0
36650,SJKI,3609.0,66.0,0,0
36651,SJKJ,2621.0,197.0,0,0
36652,SJKK,62.0,62.0,0,0
36653,SJKL,2133.0,82.0,0,0
36654,SJKM,2297.0,66.0,0,0
36655,SJKN,2625.0,98.0,0,0
36656,SJKO,1969.0,66.0,0,0
36657,SJKP,2625.0,66.0,0,0
36658,SJKQ,2297.0,66.0,0,0
36659,SJKR,1969.0,66.0,0,0
36660,SJKS,2297.0,98.0,0,0
36661,SJKT,2297.0,66.0,0,0
36662,SJKU,2297.0,66.0,0,0
36663,SJKV,2625.0,82.0,0,0
36664,SJKW,2133.0,66.0,0,0
36665,SJKX,2625.0,82.0,0,0
36666,SJKZ,1969.0,66.0,0,0
36667,SJLA,2297.0,66.0,0,0
36668,SJLB,3609.0,79.0,0,0
36669,SJLC,1969.0,98.0,0,0
36670,SJLD,2920.0,59.0,0,0
36671,SJLE,1969.0,98.0,0,0
36672,SJLF,2461.0,98.0,0,0
36673,SJLH,1969.0,66.0,0,0
36674,SJLI,3150.0,92.0,0,0
36675,SJLJ,2297.0,98.0,0,0
36676,SJLK,1969.0,66.0,0,0
36677,SJLL,2133.0,66.0,0,0
36678,SJLM,1969.0,66.0,0,0
36679,SJLN,2297.0,66.0,0,0
36680,SJLO,2133.0,66.0,0,0
36681,SJLP,1969.0,66.0,0,0
36682,SJLQ,1969.0,66.0,0,0
36683,SJLS,1969.0,66.0,0,0
36684,SJLT,1969.0,66.0,0,0
36685,SJLU,2461.0,98.0,0,0
36686,SJLV,2297.0,66.0,0,0
36687,SJLW,1969.0,66.0,0,0
36688,SJLX,2133.0,66.0,0,0
36689,SJLZ,2625.0,66.0,0,0
36690,SJMA,3281.0,197.0,0,0
36691,SJMB,69.0,69.0,0,0
36692,SJMC,59.0,59.0,0,0
36693,SJMD,1969.0,98.0,0,0
36694,SJME,2297.0,82.0,0,0
36695,SJMF,1969.0,66.0,0,0
36696,SJMG,79.0,79.0,0,0
36697,SJMH,2297.0,98.0,0,0
36698,SJMI,1969.0,98.0,0,0
36699,SJMJ,2953.0,98.0,0,0
36700,SJMK,2297.0,98.0,0,0
36701,SJML,2297.0,82.0,0,0
36702,SJMM,2133.0,82.0,0,0
36703,SJMN,2625.0,98.0,0,0
36704,SJMO,1969.0,82.0,0,0
36705,SJMP,2133.0,66.0,0,0
36706,SJMQ,2133.0,82.0,0,0
36707,SJMR,3281.0,59.0,0,0
36708,SJMS,66.0,66.0,0,0
36709,SJMT,2297.0,82.0,0,0
36710,SJMU,1969.0,66.0,0,0
36711,SJMV,3937.0,98.0,0,0
36712,SJMW,1969.0,82.0,0,0
36713,SJMX,1969.0,66.0,0,0
36714,SJMZ,3281.0,82.0,0,0
36715,SJNA,1969.0,66.0,0,0
36716,SJNB,1969.0,66.0,0,0
36717,SJNC,1969.0,98.0,0,0
36718,SJND,1969.0,59.0,0,0
36719,SJNE,1969.0,66.0,0,0
36720,SJNF,1804.0,66.0,0,0
36721,SJNG,2625.0,98.0,0,0
36722,SJNH,2625.0,164.0,0,0
36723,SJNI,3937.0,69.0,0,0
36724,SJNJ,3937.0,62.0,0,0
36725,SJNK,3215.0,118.0,0,0
36726,SJNL,4980.0,82.0,0,0
36727,SJNM,3937.0,75.0,0,0
36728,SJNN,2461.0,59.0,0,0
36729,SJNO,2625.0,59.0,0,0
36730,SJNP,3445.0,92.0,0,0
36731,SJNQ,4003.0,98.0,0,0
36732,SJNR,3117.0,66.0,0,0
36733,SJNS,4921.0,66.0,0,0
36734,SJNT,62.0,62.0,0,0
36735,SJNU,3281.0,66.0,0,0
36736,SJNV,3773.0,66.0,0,0
36737,SJNW,4921.0,131.0,0,0
36738,SJNX,3146.0,98.0,0,0
36739,SJNY,69.0,69.0,0,0
36740,SJNZ,3773.0,62.0,0,0
36741,SJOA,66.0,66.0,0,0
36743,SJOC,69.0,69.0,0,0
36744,SJOD,79.0,79.0,0,0
36745,SJOE,66.0,66.0,0,0
36746,SJOF,66.0,66.0,0,0
36747,SJOG,4285.0,59.0,0,0
36748,SJOH,3445.0,59.0,0,0
36749,SJOI,3281.0,59.0,0,0
36750,SJOJ,3904.0,75.0,0,0
36751,SJOK,2625.0,131.0,0,0
36752,SJOL,66.0,66.0,0,0
36753,SJOM,3937.0,66.0,0,0
36754,SJON,1969.0,66.0,0,0
36755,SJOO,3215.0,98.0,0,0
36756,SJOP,59.0,59.0,0,0
36757,SJOQ,66.0,66.0,0,0
36758,SJOR,1804.0,59.0,0,0
36759,SJOS,66.0,66.0,0,0
36760,SJOU,3182.0,59.0,0,0
36761,SJOV,72.0,72.0,0,0
36762,SJOW,2953.0,59.0,0,0
36763,SJOX,6562.0,98.0,0,0
36764,SJOY,5906.0,98.0,0,0
36765,SJOZ,79.0,79.0,0,0
36766,SJPA,1969.0,98.0,0,0
36767,SJPB,79.0,79.0,0,0
36768,SJPC,62.0,62.0,0,0
36769,SJPD,72.0,72.0,0,0
36770,SJPE,62.0,62.0,0,0
36771,SJPF,82.0,82.0,0,0
36772,SJPG,1969.0,66.0,0,0
36773,SJPH,3281.0,75.0,0,0
36774,SJPI,2625.0,59.0,0,0
36775,SJPJ,69.0,69.0,0,0
36776,SJPK,4593.0,82.0,0,0
36777,SJPL,2428.0,131.0,0,0
36778,SJPM,69.0,69.0,0,0
36779,SJPN,72.0,72.0,0,0
36780,SJPO,3068.0,92.0,0,0
36781,SJPP,3609.0,98.0,0,0
36782,SJPQ,2251.0,59.0,0,1
36782,SJPQ,2328.0,75.0,0,0
36783,SJPR,3937.0,66.0,0,0
36784,SJPS,2953.0,66.0,0,0
36785,SJPT,69.0,69.0,0,0
36786,SJPU,1312.0,66.0,0,0
36787,SJPV,3773.0,59.0,0,0
36788,SJPW,2461.0,59.0,0,0
36789,SJPX,3281.0,59.0,0,0
36790,SJPY,62.0,62.0,0,0
36791,SJPZ,59.0,59.0,0,0
36792,SJQA,3609.0,66.0,0,0
36793,SJQB,2953.0,66.0,0,0
36794,SJQC,79.0,79.0,0,0
36795,SJQD,2625.0,131.0,0,0
36796,SJQE,1969.0,59.0,0,0
36797,SJQF,3937.0,66.0,0,0
36798,SJQG,66.0,7.0,0,0
36799,SJQH,3281.0,66.0,0,0
36800,SJQI,3937.0,98.0,0,0
36801,SJQJ,59.0,59.0,0,0
36802,SJQK,3281.0,59.0,0,0
36803,SJQM,59.0,59.0,0,0
262,SJQN,4921.0,98.0,0,0
36804,SJQO,72.0,72.0,0,0
36805,SJQQ,2756.0,59.0,0,0
36806,SJQR,3281.0,131.0,0,0
36807,SJQS,1936.0,79.0,0,0
36808,SJQT,2244.0,69.0,0,0
36809,SJQU,69.0,69.0,0,0
36810,SJQV,2953.0,59.0,0,0
36811,SJQW,66.0,66.0,0,0
36812,SJQX,2625.0,98.0,0,0
36813,SJQY,108.0,108.0,0,0
36814,SJQZ,3990.0,131.0,0,0
36815,SJRA,2297.0,59.0,0,0
36816,SJRB,4593.0,98.0,0,0
36817,SJRC,3937.0,59.0,0,0
36818,SJRD,66.0,66.0,0,0
36819,SJRE,79.0,79.0,0,0
36820,SJRF,69.0,69.0,0,0
44713,SJRG,4921.0,98.0,0,0
36822,SJRH,3937.0,82.0,0,0
36823,SJRI,4429.0,79.0,0,0
36824,SJRJ,1969.0,66.0,0,0
36825,SJRK,2772.0,59.0,0,0
36826,SJRL,2133.0,66.0,0,0
36827,SJRM,79.0,79.0,0,0
36828,SJRN,69.0,69.0,0,0
36829,SJRO,3609.0,66.0,0,0
36830,SJRP,3937.0,98.0,0,0
36831,SJRQ,79.0,79.0,0,0
36832,SJRR,2625.0,59.0,0,0
36833,SJRS,3609.0,66.0,0,0
36834,SJRT,2953.0,66.0,0,0
36835,SJRU,79.0,79.0,0,0
36836,SJRV,5249.0,75.0,0,0
36837,SJRW,5249.0,75.0,0,0
36838,SJRX,62.0,62.0,0,0
36839,SJRY,62.0,62.0,0,0
36840,SJRZ,66.0,66.0,0,0
36841,SJSA,2953.0,98.0,0,0
36842,SJSB,69.0,69.0,0,0
36843,SJSC,1969.0,66.0,0,0
36844,SJSD,3937.0,79.0,0,0
36845,SJSE,2297.0,164.0,0,0
36846,SJSF,3609.0,131.0,0,0
36847,SJSG,62.0,62.0,0,0
36848,SJSH,3609.0,75.0,0,0
36848,SJSH,1896.0,164.0,0,1
36849,SJSJ,3281.0,197.0,0,0
36850,SJSK,3609.0,75.0,0,0
36851,SJSL,2297.0,66.0,0,0
36852,SJSM,2625.0,59.0,0,0
36853,SJSN,2625.0,59.0,0,0
36854,SJSO,3609.0,59.0,0,0
36855,SJSQ,92.0,92.0,0,0
36856,SJSR,2953.0,59.0,0,0
36857,SJSS,3281.0,66.0,0,0
36858,SJST,59.0,59.0,0,0
36859,SJSU,2625.0,98.0,0,0
36860,SJSW,66.0,66.0,0,0
36861,SJSY,72.0,72.0,0,0
36862,SJSZ,62.0,62.0,0,0
36863,SJTA,2953.0,66.0,0,0
36864,SJTB,4593.0,66.0,0,0
32305,SJTC,6890.0,148.0,0,0
36865,SJTD,69.0,69.0,0,0
36866,SJTE,66.0,66.0,0,0
36867,SJTF,3937.0,66.0,0,0
36868,SJTG,3773.0,98.0,0,0
36869,SJTI,1969.0,66.0,0,0
36870,SJTJ,2625.0,59.0,0,0
36871,SJTK,1345.0,66.0,0,0
36872,SJTL,3281.0,66.0,0,0
36873,SJTM,3051.0,66.0,0,0
36874,SJTN,3150.0,66.0,0,0
36875,SJTO,4593.0,66.0,0,0
36876,SJTP,3609.0,66.0,0,0
36877,SJTQ,1903.0,66.0,0,0
36878,SJTR,59.0,59.0,0,0
36879,SJTS,3281.0,75.0,0,0
36880,SJTT,3281.0,62.0,0,0
36881,SJTU,3937.0,98.0,0,0
36882,SJTV,4265.0,98.0,0,0
36883,SJTW,59.0,59.0,0,0
36884,SJTX,59.0,59.0,0,0
36885,SJTY,62.0,62.0,0,0
36886,SJTZ,3281.0,75.0,0,0
36887,SJUA,3609.0,66.0,0,0
36888,SJUB,3609.0,82.0,0,0
36889,SJUC,3937.0,98.0,0,0
36890,SJUD,3281.0,66.0,0,0
36891,SJUE,79.0,79.0,0,0
36892,SJUF,95.0,95.0,0,0
36893,SJUH,3281.0,82.0,0,0
36894,SJUI,79.0,79.0,0,0
36895,SJUJ,3937.0,82.0,0,0
36896,SJUK,3281.0,66.0,0,0
36897,SJUL,3281.0,98.0,0,0
36898,SJUM,59.0,59.0,0,0
36899,SJUN,59.0,59.0,0,0
36900,SJUO,59.0,59.0,0,0
36901,SJUP,62.0,62.0,0,0
36902,SJUQ,2887.0,66.0,0,0
36903,SJUS,3937.0,62.0,0,0
36904,SJUT,102.0,102.0,0,0
36905,SJUU,3117.0,59.0,0,0
36906,SJUV,79.0,79.0,0,0
36907,SJUW,69.0,69.0,0,0
36908,SJUX,69.0,69.0,0,0
36909,SJUY,69.0,69.0,0,0
36910,SJUZ,79.0,79.0,0,0
36911,SJVA,59.0,59.0,0,0
36912,SJVB,3281.0,66.0,0,0
36913,SJVC,3281.0,98.0,0,0
36914,SJVD,3281.0,98.0,0,0
36915,SJVE,79.0,79.0,0,0
36916,SJVF,3281.0,66.0,0,0
36917,SJVG,62.0,62.0,0,0
36918,SJVH,62.0,62.0,0,0
36919,SJVI,66.0,66.0,1,0
36920,SJVJ,59.0,59.0,0,0
345129,SJVK,3281.0,82.0,0,0
36921,SJVL,2953.0,98.0,0,0
36922,SJVM,2100.0,66.0,0,0
36923,SJVN,1969.0,66.0,0,0
36924,SJVO,3314.0,98.0,0,0
36925,SJVP,5249.0,131.0,0,0
36926,SJVQ,2625.0,98.0,0,0
36927,SJVR,3281.0,79.0,0,0
36928,SJVS,2625.0,82.0,0,0
36929,SJVT,75.0,75.0,0,0
36930,SJVU,66.0,66.0,0,0
36931,SJVV,2953.0,66.0,0,0
36932,SJVW,3937.0,66.0,0,0
36933,SJVX,2264.0,59.0,0,0
36934,SJVY,1640.0,59.0,0,0
36935,SJVZ,4265.0,66.0,0,0
36936,SJWA,3281.0,164.0,0,0
36937,SJWB,2592.0,59.0,0,0
36938,SJWC,3937.0,131.0,0,0
36939,SJWD,3445.0,164.0,0,0
36940,SJWE,4265.0,98.0,0,0
36941,SJWF,59.0,59.0,0,0
36942,SJWG,1969.0,66.0,0,0
36943,SJWH,3937.0,66.0,0,0
36944,SJWI,3281.0,66.0,0,0
36945,SJWJ,69.0,69.0,0,0
36946,SJWK,59.0,59.0,0,0
36947,SJWL,3937.0,66.0,0,0
36948,SJWM,3281.0,82.0,0,0
36949,SJWN,2953.0,98.0,0,0
36950,SJWO,2953.0,72.0,0,0
36951,SJWP,5577.0,98.0,0,0
36952,SJWQ,2953.0,59.0,0,0
36953,SJWR,69.0,69.0,0,0
36954,SJWS,79.0,79.0,0,0
36955,SJWT,3937.0,82.0,0,0
36956,SJWU,2559.0,59.0,0,0
36957,SJWV,3740.0,66.0,0,0
36958,SJWW,3937.0,66.0,0,0
36959,SJWX,3609.0,135.0,0,0
36960,SJWY,59.0,59.0,0,0
36961,SJWZ,69.0,69.0,0,0
36962,SJXA,1378.0,59.0,0,0
36963,SJXB,2789.0,66.0,0,0
41682,SJXC,4593.0,98.0,0,0
36964,SJXD,59.0,59.0,0,0
36965,SJXE,69.0,69.0,0,0
36966,SJXF,62.0,62.0,0,0
36967,SJXG,3281.0,98.0,0,0
36968,SJXH,1640.0,98.0,0,0
340047,SJXJ,2608.0,39.0,0,0
36969,SJXM,2953.0,98.0,0,0
36970,SJXN,2297.0,59.0,0,0
36971,SJXO,59.0,59.0,0,0
36972,SJXP,59.0,59.0,0,0
36973,SJXQ,59.0,59.0,0,0
36974,SJXR,66.0,66.0,0,0
264,SJXS,4921.0,98.0,0,0
36975,SJXT,69.0,69.0,0,0
36976,SJXU,69.0,69.0,0,0
36977,SJXV,2953.0,66.0,0,0
36978,SJXW,2953.0,72.0,0,0
36979,SJXX,3281.0,66.0,0,0
36980,SJXY,62.0,62.0,0,0
36981,SJXZ,59.0,59.0,0,0
36982,SJYA,66.0,66.0,0,0
36983,SJYB,69.0,69.0,0,0
36985,SJYD,4528.0,131.0,0,0
36986,SJYE,2953.0,66.0,0,0
36987,SJYF,3281.0,82.0,0,0
36988,SJYG,1969.0,82.0,0,0
36989,SJYI,2297.0,82.0,0,0
36990,SJYJ,2133.0,98.0,0,0
36991,SJYK,2625.0,98.0,0,0
36992,SJYL,2953.0,98.0,0,0
36993,SJYM,1969.0,66.0,0,0
36994,SJYO,2297.0,82.0,0,0
36995,SJYP,2625.0,66.0,0,0
323621,SJYQ,2625.0,82.0,0,0
36996,SJYR,1969.0,66.0,0,0
36997,SJYS,1969.0,66.0,0,0
36998,SJYT,3281.0,98.0,0,0
36999,SJYU,3281.0,98.0,0,0
37000,SJYV,79.0,79.0,0,0
37001,SJYW,4265.0,62.0,0,0
323620,SJYX,66.0,66.0,0,0
37002,SJYY,3609.0,59.0,0,0
37003,SJYZ,3281.0,75.0,0,0
37004,SJZA,2264.0,59.0,0,0
37005,SJZB,3937.0,59.0,0,0
37006,SJZC,3281.0,92.0,0,0
37007,SJZD,2625.0,66.0,0,0
37008,SJZE,3445.0,98.0,0,0
37009,SJZF,3937.0,98.0,0,0
37010,SJZG,3773.0,89.0,0,0
37011,SJZH,2953.0,66.0,0,0
37012,SJZI,79.0,79.0,0,0
37013,SJZJ,69.0,69.0,0,0
37014,SJZK,69.0,69.0,0,0
37015,SJZL,79.0,79.0,0,0
37016,SJZM,4429.0,95.0,0,0
37017,SJZN,59.0,59.0,0,0
37018,SJZO,2625.0,66.0,0,0
37019,SJZP,3937.0,98.0,0,0
37020,SJZQ,2841.0,105.0,0,0
37021,SJZR,2953.0,59.0,0,0
37022,SJZS,2953.0,59.0,0,0
37023,SJZT,5577.0,98.0,0,0
37024,SJZU,69.0,69.0,0,0
37025,SJZV,69.0,69.0,0,0
37026,SJZW,3281.0,66.0,0,0
37027,SJZX,2625.0,82.0,0,0
37028,SJZY,69.0,69.0,0,0
37029,SJZZ,3281.0,59.0,0,0
315707,SK-0001,1870.0,40.0,0,0
322255,SK-0057,1968.0,48.0,0,0
322441,SK-0065,1476.0,39.0,0,0
41041,SK53,4198.0,49.0,0,0
6098,SKAP,3251.9476494975756,110.0000996363274,0,0
6098,SKAP,8204.0,164.0,1,0
6099,SKAR,7045.0,118.0,1,0
6100,SKAS,5331.0,131.0,0,0
6100,SKAS,3251.9476494975756,110.0000996363274,0,0
6101,SKBC,3985.0,93.0,0,0
6102,SKBG,7381.0,131.0,1,0
6103,SKBN,4935.0,98.0,0,0
6104,SKBO,12467.0,148.0,1,0
6104,SKBO,12467.0,148.0,1,0
6105,SKBQ,9842.0,148.0,1,0
6106,SKBS,3251.9476494975756,110.0000996363274,0,0
6106,SKBS,3973.0,78.0,0,0
6107,SKBU,3945.0,76.0,1,0
6108,SKCC,6341.0,148.0,1,0
6108,SKCC,7700.0,148.0,1,0
6109,SKCG,8530.0,148.0,1,0
6110,SKCL,9842.0,148.0,1,0
6111,SKCN,3675.0,45.0,0,0
6112,SKCO,5249.0,90.0,0,0
6113,SKCU,3794.0,66.0,0,0
6114,SKCV,4396.0,98.0,0,0
6115,SKCZ,4930.0,98.0,1,0
6116,SKEB,4310.0,40.0,0,0
6117,SKEJ,5905.0,148.0,1,0
6118,SKFL,4921.0,98.0,1,0
6119,SKGB,6233.0,98.0,1,0
6120,SKGI,5249.0,92.0,1,0
6121,SKGO,7218.0,131.0,1,0
6122,SKGP,4256.0,66.0,1,0
6123,SKGY,3251.9476494975756,110.0000996363274,0,0
6123,SKGY,5643.0,66.0,0,0
6124,SKIB,5905.0,98.0,1,0
6125,SKIO,4167.0,66.0,0,0
6126,SKIP,5774.0,92.0,1,0
6127,SKLC,7153.0,98.0,0,0
6128,SKLG,3937.0,82.0,0,0
6129,SKLM,4876.0,148.0,1,0
6129,SKLM,3251.9476494975756,110.0000996363274,0,0
31844,SKLP,5643.0,110.0000996363274,0,0
6130,SKLT,6168.0,131.0,1,0
6131,SKMA,6070.0,80.0,0,0
6132,SKMD,8202.0,125.0,1,0
6133,SKME,1320.0,65.0,0,0
6133,SKME,3785.0,92.0,0,0
6134,SKMG,4921.0,70.0,0,0
6135,SKMJ,5300.0,98.0,0,0
6136,SKML,3560.0,82.0,0,0
6137,SKMP,4068.0,48.0,0,0
6138,SKMR,6285.0,115.0,1,0
6139,SKMU,5889.0,66.0,1,0
6140,SKMZ,3251.9476494975756,110.0000996363274,0,0
6140,SKMZ,4835.0,65.0,1,0
6141,SKNV,5880.0,131.0,1,0
6142,SKOC,3937.0,98.0,0,0
6143,SKOT,3103.0,50.0,0,0
6144,SKPA,5382.0,98.0,0,0
6145,SKPB,5540.0,148.0,1,0
6146,SKPC,5907.0,69.0,1,0
6147,SKPD,5910.0,85.0,0,0
6148,SKPE,6627.0,148.0,1,0
6149,SKPI,4912.0,98.0,0,0
6150,SKPN,3310.0,35.0,0,0
6151,SKPP,6266.0,98.0,1,0
6152,SKPQ,9987.0,164.0,1,0
6153,SKPR,4230.0,82.0,0,0
6154,SKPS,7585.0,130.0,1,0
6155,SKPV,3832.0,50.0,0,0
6156,SKPZ,4935.0,98.0,0,0
6157,SKQU,5905.0,164.0,0,0
6157,SKQU,3251.9476494975756,110.0000996363274,0,0
6158,SKRG,11483.0,148.0,1,0
6159,SKRH,5413.0,98.0,0,0
6159,SKRH,3251.9476494975756,110.0000996363274,0,0
32318,SKSA,3937.0,98.0,0,0
1644,SKSI,3930.0,75.0,0,0
6160,SKSJ,4897.0,66.0,0,0
6161,SKSM,5577.0,131.0,0,0
6162,SKSO,6171.0,80.0,0,0
6163,SKSP,7808.0,148.0,1,0
6164,SKSV,3251.9476494975756,110.0000996363274,0,0
6164,SKSV,4921.0,85.0,0,0
6165,SKTB,4921.0,66.0,0,0
32429,SKTD,3609.0,110.0000996363274,0,0
6166,SKTI,9280.0,96.0,1,0
6166,SKTI,1431.0,65.0,0,0
6167,SKTJ,3635.0,66.0,0,0
6168,SKTM,6561.0,98.0,1,0
6169,SKTQ,6220.0,79.0,0,0
6170,SKUA,8110.0,100.0,0,1
6170,SKUA,6780.0,145.0,1,0
6171,SKUC,6890.0,98.0,1,0
6172,SKUI,4593.0,98.0,1,0
6173,SKUL,3495.0,100.0,1,0
6174,SKVG,4320.0,40.0,0,0
6175,SKVL,5520.0,50.0,0,0
6176,SKVP,6890.0,115.0,1,0
6177,SKVV,5616.0,98.0,1,0
6178,SKYP,8448.0,98.0,1,0
333229,SLAL,11811.0,110.0000996363274,1,0
6179,SLBJ,4921.0,118.0,0,0
6180,SLCB,8692.0,148.0,1,0
6180,SLCB,12460.0,148.0,1,0
6181,SLCH,4801.0,67.0,0,0
6182,SLCO,6562.0,98.0,1,0
6183,SLET,9098.0,131.0,0,0
29926,SLGY,5905.0,110.0000996363274,0,0
309474,SLJ,6562.0,148.0,0,0
6184,SLLP,13123.0,151.0,1,0
6184,SLLP,6725.0,300.0,0,0
30099,SLMG,4593.0,110.0000996363274,0,0
6185,SLOR,6125.0,120.0,0,0
6185,SLOR,8075.0,75.0,0,0
6186,SLPO,9130.0,98.0,0,0
6187,SLPS,6562.0,118.0,0,0
30334,SLRI,5906.0,110.0000996363274,0,0
30331,SLRY,4921.0,110.0000996363274,0,0
6188,SLSA,5013.0,69.0,0,0
30364,SLSB,5906.0,110.0000996363274,0,0
30372,SLSI,3936.0,98.0,0,0
6189,SLSU,9300.0,98.0,1,0
345118,SLSV,9055.0,148.0,1,0
6190,SLTJ,10007.0,148.0,1,0
6191,SLTR,7874.0,98.0,1,0
6192,SLVM,4918.0,115.0,0,0
6193,SLVR,11483.0,148.0,1,0
6194,SLYA,6890.0,118.0,0,0
307447,SMH,1526.0,98.0,0,0
6195,SMJP,11417.0,148.0,1,0
32127,SMZO,2461.0,56.0,0,0
318894,SN-0001,3251.9476494975756,110.0000996363274,0,0
24580,SN00,1287.0,30.0,0,0
24581,SN01,20.0,20.0,0,0
24583,SN03,2400.0,148.0,0,0
24583,SN03,2010.0,190.0,0,0
24583,SN03,2285.0,260.0,0,0
24584,SN04,1800.0,60.0,0,0
24585,SN05,2640.0,150.0,0,0
24586,SN07,2400.0,80.0,0,0
24587,SN08,3100.0,80.0,0,0
24588,SN09,2590.0,90.0,0,0
24589,SN10,2200.0,50.0,0,0
24590,SN11,30.0,30.0,0,0
24591,SN12,3500.0,75.0,0,0
24591,SN12,3030.0,50.0,0,0
24592,SN13,2623.0,50.0,0,0
24593,SN14,2500.0,50.0,0,0
24593,SN14,2000.0,60.0,0,0
24594,SN16,630.0,50.0,0,0
24596,SN18,1100.0,300.0,0,0
24596,SN18,2400.0,300.0,0,0
24597,SN19,2800.0,100.0,0,0
24598,SN20,2000.0,80.0,0,0
24599,SN21,2600.0,70.0,0,0
24600,SN22,2200.0,60.0,0,0
24601,SN23,2600.0,60.0,0,1
24602,SN25,2640.0,50.0,0,0
24604,SN27,2000.0,30.0,0,0
24605,SN28,3000.0,75.0,0,0
24606,SN29,2480.0,100.0,0,0
24606,SN29,2650.0,75.0,0,0
24606,SN29,2460.0,100.0,0,0
24607,SN30,50.0,50.0,0,0
24608,SN31,40.0,40.0,0,0
24609,SN32,2200.0,75.0,0,0
24610,SN33,1900.0,75.0,0,0
24611,SN34,2600.0,100.0,0,0
24612,SN35,40.0,40.0,0,0
24613,SN36,2400.0,80.0,0,0
24614,SN37,2600.0,60.0,0,0
24615,SN38,40.0,40.0,0,0
24617,SN40,1900.0,50.0,0,0
24618,SN41,1700.0,100.0,0,0
24619,SN42,2640.0,75.0,0,0
24620,SN43,2000.0,50.0,0,0
24621,SN44,3150.0,100.0,0,0
24622,SN45,2640.0,50.0,0,0
24623,SN46,2600.0,100.0,0,0
24623,SN46,2600.0,100.0,0,0
24624,SN47,2400.0,60.0,0,0
24625,SN48,2400.0,75.0,0,0
24626,SN49,1800.0,40.0,0,0
24627,SN50,40.0,40.0,0,0
24629,SN52,2400.0,60.0,0,0
24630,SN53,3200.0,50.0,0,0
24631,SN54,60.0,60.0,0,0
24632,SN55,2200.0,27.0,0,0
24633,SN56,40.0,40.0,1,0
24634,SN57,2100.0,100.0,0,0
24635,SN58,2440.0,50.0,0,0
24636,SN59,1300.0,50.0,0,0
24637,SN60,25.0,25.0,0,0
24638,SN61,2500.0,100.0,0,0
24639,SN62,1900.0,40.0,0,0
24640,SN63,3100.0,120.0,0,0
24641,SN64,2640.0,70.0,0,0
24642,SN65,2100.0,100.0,0,0
24644,SN67,1900.0,90.0,0,0
24645,SN68,2300.0,60.0,0,0
24646,SN69,2200.0,65.0,0,0
24647,SN70,1565.0,40.0,0,0
24647,SN70,2300.0,40.0,0,0
