ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_region,municipality,iata_code
SETU,medium_airport,Teniente Coronel Luis a Mantilla Airport,0.8095059990882874,-77.70809936523438,9649.0,SA,EC-C,Tulcán,TUA
SFAL,medium_airport,Port Stanley Airport,-51.685699462890994,-57.777599334716996,75.0,SA,FK-U-A,Stanley,PSY
SFU,small_airport,Safia Airport,-9.593055555560001,148.636111111,430.0,OC,PG-NPP,Safia,SFU
SGAS,medium_airport,Silvio Pettirossi International Airport,-25.239999771118164,-57.52000045776367,292.0,SA,PY-11,Asunción,ASU
SGAY,medium_airport,Juan De Ayolas Airport,-27.370554,-56.854064,223.0,SA,PY-8,Ayolas,AYO
SGCO,small_airport,Teniente Col Carmelo Peralta Airport,-23.442363,-57.427253,253.0,SA,PY-1,Concepción,CIO
SGEN,small_airport,Teniente Amin Ayub Gonzalez Airport,-27.227365999999996,-55.837495,659.0,SA,PY-7,Encarnación,ENO
SGES,medium_airport,Guarani International Airport,-25.454516,-54.842681999999996,846.0,SA,PY-10,Ciudad del Este,AGT
SGFI,small_airport,Filadelfia Airport,-22.360477,-60.05360400000001,423.0,SA,PY-19,Filadelfia,FLM
SGME,medium_airport,Dr. Luis Maria Argaña International Airport,-22.049999237060547,-60.61999893188477,553.0,SA,PY-19,Mariscal Estigarribia,ESG
SGPI,medium_airport,Carlos Miguel Gimenez Airport,-26.881224,-58.318026,249.0,SA,PY-12,Pilar,PIL
SGPJ,small_airport,Dr Augusto Roberto Fuster International Airport,-22.63999938964844,-55.83000183105469,1873.0,SA,PY-13,Pedro Juan Caballero,PJC
SILC,small_airport,Municipal Bom Futuro Airport,-13.037861,-55.95025,1358.0,SA,BR-MT,Lucas do Rio Verde,LVR
SIMK,small_airport,Tenente Lund Pressoto Airport,-20.592199,-47.3829,3292.0,SA,BR-SP,Franca,FRC
SISP,small_airport,Santa Paula Airport,-20.703899383544922,-49.39139938354492,1860.0,SA,BR-SP,Ipiguá,0
SIZ,small_airport,Sissano Airport,-2.99944444444,142.0445,27.0,OC,PG-SAN,Sissano,SIZ
SIZX,small_airport,Inácio Luís do Nascimento Airport,-11.2966,-57.5495,870.0,SA,BR-MT,Juara,JUA
SJHG,small_airport,Confresa Airport,-10.633296000000001,-51.565836,781.0,SA,BR-MT,Confresa,CFO
SJNP,small_airport,Novo Progresso Airport,-7.125833,-55.400833,794.0,SA,BR-PA,Novo Progresso,NPR
SJOG,small_airport,Ariquemes Airport,-9.880436,-63.047115000000005,466.0,SA,BR-RO,Ariquemes,AQM
SJRG,small_airport,Rio Grande Regional Airport,-32.083065000000005,-52.167184000000006,27.0,SA,BR-RS,Rio Grande,RIG
SJTC,medium_airport,Bauru/Arealva–Moussa Nakhal Tobias State Airport,-22.160754999999998,-49.070325,1962.0,SA,BR-SP,Bauru,JTC
SJVO,small_airport,Aragarças Airport,-15.8994,-52.2411,1061.0,SA,BR-GO,Aragarças,ARS
SK-001,small_airport,Arica Airport,-2.1448509999999996,-71.75838900000001,316.0,SA,CO-AMA,Arica,ACM
SK-002,small_airport,El Encanto Airport,-1.75333333333,-73.20472222219999,420.0,SA,CO-AMA,El Encanto,ECO
SK-005,small_airport,Arboletes Airport,8.855118,-76.422676,13.0,SA,CO-ANT,Arboletes,ARO
SK-008,small_airport,Jurado Airport,6.516667,-76.6,2184.0,SA,CO-ANT,Jurado,JUO
SK-020,small_airport,San Juan De Uraba Airport,8.766667,-76.533333,10.0,SA,CO-ANT,San Juan De Uraba,SJR
SK-021,small_airport,San Pedro Airport,8.289325,-76.375006,420.0,SA,CO-ANT,San Pedro de Urabá,NPU
SK-045,small_airport,Puerto Rico Airport,1.916667,-75.166667,980.0,SA,CO-CAQ,Puerto Rico,PCC
SK-046,small_airport,Solano Airport,0.702022,-75.2505,860.0,SA,CO-CAQ,Solano,SQF
SK-047,small_airport,Yari Airport,-0.383333,-72.266667,569.0,SA,CO-CAQ,Yari,AYI
SK-048,closed,Aguaclara Airport,4.747105,-72.987735,1090.0,SA,CO-CAS,Aguaclara,ACL
SK-059,small_airport,Currillo Airport,4.6666669999999995,-72.0,495.0,SA,CO-CAS,Currillo,CUI
SK-109,small_airport,Monterrey Airport,4.906926,-72.894809,1500.0,SA,CO-CAS,Monterrey,MOY
SK-115,small_airport,Paratebueno Airport,4.383333,-73.2,820.0,SA,CO-CAS,Paratebueno,EUO
SK-116,small_airport,Pore Airport,5.733333,-71.983333,975.0,SA,CO-CAS,Pore,PRE
SK-120,small_airport,San Luis De Palenque Airport,5.400181,-71.7001,551.0,SA,CO-CAS,San Luis De Palenque,SQE
SK-131,small_airport,Tauramena Airport,5.01281,-72.7424,1462.0,SA,CO-CAS,Tauramena,TAU
SK-144,small_airport,Ayacucho Airport,8.6,-73.616667,415.0,SA,CO-CES,Ayacucho,AYC
SK-154,small_airport,Codazzi Airport,9.6,-73.45,439.0,SA,CO-CES,Hacienda Borrero,DZI
SK-174,small_airport,Las Flores Airport,10.096608,-73.2337,399.0,SA,CO-CES,Codazzi,DZI
SK-183,small_airport,San Juan Del César Airport,10.766667,-73.016667,3608.0,SA,CO-CES,San Juan Del César,SJH
SK-189,small_airport,Bahia Cupica Airport,6.55,-77.3263,200.0,SA,CO-CHO,Bahía Cupica,BHF
SK-193,small_airport,Gilgal Airport,8.190674000000001,-77.078576,148.0,SA,CO-CHO,Acandí,GGL
SK-197,small_airport,Unguia Airport,8.033333,-77.083333,120.0,SA,CO-CHO,Arquia,UNC
SK-198,small_airport,Ayapel Airport,8.3,-75.15,120.0,SA,CO-COR,Ayapel,AYA
SK-209,small_airport,Barranco Minas Airport,3.483333,-69.8,430.0,SA,CO-CUN,Barranco Minas,NBB
SK-217,small_airport,Medina Airport,4.516667,-73.283333,1315.0,SA,CO-CUN,Medina,MND
SK-223,small_airport,Macanal Airport,2.566667,-67.583333,327.0,SA,CO-GUA,Macanal,NAD
SK-236,small_airport,Guacamayas Airport,2.2833330000000003,-74.95,1500.0,SA,CO-HUI,Guacamayas,GCA
SK-245,small_airport,Santana Ramos Airport,2.2166669999999997,-75.25,6017.0,SA,CO-HUI,Santana Ramos,SRO
SK-272,small_airport,Barranca De Upia Airport,4.5833330000000005,-72.966667,670.0,SA,CO-MET,Barranca De Upia,BAC
SK-277,small_airport,Caquetania Airport,2.0333330000000003,-74.216667,900.0,SA,CO-MET,Caquetania,CQT
SK-284,small_airport,El Recreo Airport,2.0,-74.133333,900.0,SA,CO-MET,Ruperto Polania,ELJ
SK-307,small_airport,El Refugio/La Macarena Airport,2.1736,-73.7862,793.0,SA,CO-MET,La Macarena,LMC
SK-348,small_airport,Solita Airport,3.016667,-71.75,652.0,SA,CO-MET,Solita,SOH
SK-354,small_airport,Uribe Airport,3.2166669999999997,-74.4,2750.0,SA,CO-MET,Uribe,URI
SK-360,small_airport,El Charco Airport,2.44944444444,-78.0941666667,25.0,SA,CO-NAR,El Charco,ECR
SK-365,small_airport,Mosquera Airport,2.64955,-78.3361,50.0,SA,CO-NAR,Mosquera,MQR
SK-367,small_airport,Santa Bárbara Airport,2.445825,-77.981753,10.0,SA,CO-NAR,Iscuandé,ISD
SK-392,small_airport,Zapatoca Airport,6.816667,-73.283333,6377.0,SA,CO-SAN,Zapatoca,AZT
SK-422,small_airport,Herrera Airport,3.2166669999999997,-75.85,5740.0,SA,CO-TOL,Campiña,HRR
SK-442,small_airport,Santa Ana Airport,4.408333,-75.02166700000001,2192.0,SA,CO-TOL,Piedras,SQB
SK-462,small_airport,La Primavera Airport,3.733333,-76.216667,3600.0,SA,CO-VAC,Costa Rica,LPE
SK-471,small_airport,Acaricuara Airport,0.533333,-70.133333,587.0,SA,CO-VAU,Acaricuara,ARF
SK-481,small_airport,Monfort Airport,0.633333,-69.75,630.0,SA,CO-VAU,Monfort,MFB
SK-482,small_airport,Morichal Airport,1.75,-69.916667,552.0,SA,CO-VAU,Morichal,MHF
SK-511,small_airport,Casuarito Airport,5.8333330000000005,-68.133333,245.0,SA,CO-VID,Casuarito,CSR
SK-521,small_airport,La Primavera Airport,5.4776,-70.4212,390.0,SA,CO-VID,La Primavera,LPE
SKAC,small_airport,Araracuara Airport,-0.600854,-72.398011,1250.0,SA,CO-CAQ,Araracuara,ACR
SKAD,small_airport,Alcides Fernández Airport,8.497847,-77.274106,50.0,SA,CO-CHO,Acandí,ACD
SKAM,small_airport,Amalfi Airport,6.91667,-75.0667,5507.0,SA,CO-ANT,Amalfi,AFI
SKAN,closed,Andes Airport,5.69764,-75.88038,3900.0,SA,CO-ANT,Andes,ADN
SKAP,medium_airport,Gomez Nino Apiay Air Base,4.07607,-73.5627,1207.0,SA,CO-MET,Apiay,API
SKAR,medium_airport,El Eden Airport,4.452780000000001,-75.7664,3990.0,SA,CO-QUI,Armenia,AXM
SKAS,medium_airport,Tres De Mayo Airport,0.505228,-76.5008,815.0,SA,CO-PUT,Puerto Asís,PUU
SKBC,medium_airport,Las Flores Airport,9.045539999999999,-73.9749,111.0,SA,CO-MAG,El Banco,ELB
SKBG,medium_airport,Palonegro Airport,7.1265,-73.1848,3897.0,SA,CO-SAN,Bucaramanga,BGA
SKBO,large_airport,El Dorado International Airport,4.70159,-74.1469,8361.0,SA,CO-CUN,Bogota,BOG
SKBQ,medium_airport,Ernesto Cortissoz International Airport,10.8896,-74.7808,98.0,SA,CO-ATL,Barranquilla,BAQ
SKBS,medium_airport,José Celestino Mutis Airport,6.20292,-77.3947,80.0,SA,CO-CHO,Bahía Solano,BSC
SKBU,medium_airport,Gerardo Tobar López Airport,3.81963,-76.9898,48.0,SA,CO-VAC,Buenaventura,BUN
SKCA,small_airport,Capurganá Airport,8.632169000000001,-77.350262,49.0,SA,CO-CHO,Capurganá,CPB
SKCC,medium_airport,Camilo Daza International Airport,7.927569999999999,-72.5115,1096.0,SA,CO-NSA,Cúcuta,CUC
SKCD,small_airport,Mandinga Airport,5.08333,-76.7,213.0,SA,CO-CHO,Condoto,COG
SKCG,medium_airport,Rafael Nuñez International Airport,10.4424,-75.513,4.0,SA,CO-BOL,Cartagena,CTG
SKCI,small_airport,Carimagua Airport,4.56417,-71.3364,700.0,SA,CO-MET,Puerto López,CCO
SKCL,medium_airport,Alfonso Bonilla Aragon International Airport,3.54322,-76.3816,3162.0,SA,CO-VAC,Cali,CLO
SKCM,small_airport,Cimitarra Airport,6.367000000000001,-73.967,740.0,SA,CO-SAN,Cimitarra,CIM
SKCN,small_airport,Cravo Norte Airport,6.31684,-70.2107,341.0,SA,CO-ARA,Cravo Norte,RAV
SKCO,medium_airport,La Florida Airport,1.8144200000000001,-78.7492,8.0,SA,CO-NAR,Tumaco,TCO
SKCR,small_airport,Carurú Airport,1.0136,-71.2961,820.0,SA,CO-VAU,Carurú,CUO
SKCU,medium_airport,Juan H White Airport,7.96847,-75.1985,174.0,SA,CO-ANT,Caucasia,CAQ
SKCV,medium_airport,Coveñas Airport,9.40092,-75.6913,31.0,SA,CO-SUC,Coveñas,CVE
SKCZ,medium_airport,Las Brujas Airport,9.33274,-75.2856,528.0,SA,CO-SUC,Corozal,CZU
SKEB,medium_airport,El Bagre Airport,7.59647,-74.8089,180.0,SA,CO-ANT,El Bagre,EBG
SKEJ,medium_airport,Yariguíes Airport,7.02433,-73.8068,412.0,SA,CO-SAN,Barrancabermeja,EJA
SKFL,medium_airport,Gustavo Artunduaga Paredes Airport,1.5891899999999999,-75.5644,803.0,SA,CO-CAQ,Florencia,FLA
SKFU,small_airport,Fundación Airport,10.5333,-74.2,150.0,SA,CO-MAG,Fundación,FDA
SKGI,medium_airport,Santiago Vila Airport,4.2762400000000005,-74.7967,900.0,SA,CO-CUN,Girardot,GIR
SKGO,medium_airport,Santa Ana Airport,4.75818,-75.9557,2979.0,SA,CO-VAC,Cartago,CRC
SKGP,medium_airport,Juan Casiano Airport,2.57013,-77.8986,164.0,SA,CO-CAU,Guapi,GPI
SKHA,small_airport,Chaparral Airport,3.717,-75.467,2730.0,SA,CO-TOL,Chaparral,CPL
SKHC,small_airport,Hato Corozal Airport,6.15,-71.75,820.0,SA,CO-CAS,Hato Corozal,HTZ
SKIB,medium_airport,Perales Airport,4.42161,-75.1333,2999.0,SA,CO-TOL,Ibagué,IBE
SKIG,small_airport,Chigorodó Jaime Ortiz Betancourt Airport,7.678669999999999,-76.683554,110.0,SA,CO-ANT,Chigorodó,IGO
SKIP,medium_airport,San Luis Airport,0.861925,-77.6718,9765.0,SA,CO-NAR,Ipiales,IPI
SKLC,medium_airport,Antonio Roldan Betancourt Airport,7.811960000000001,-76.7164,46.0,SA,CO-ANT,Carepa,APO
SKLG,small_airport,Caucaya Airport,-0.182278,-74.7708,573.0,SA,CO-PUT,Puerto Leguízamo,LQM
SKLM,medium_airport,Jorge Isaac Airport,11.2325,-72.4901,281.0,SA,CO-LAG,La Mina-Maicao,MCJ
SKLP,small_airport,La Pedrera Airport,-1.32861,-69.5797,590.0,SA,CO-AMA,La Pedrera,LPD
SKLT,medium_airport,Alfredo Vásquez Cobo International Airport,-4.19355,-69.9432,277.0,SA,CO-AMA,Leticia,LET
SKMD,medium_airport,Enrique Olaya Herrera Airport,6.220549,-75.590582,4949.0,SA,CO-ANT,Medellín,EOH
SKMF,small_airport,Miraflores Airport,1.35,-71.9444,730.0,SA,CO-GUV,Miraflores,MFS
SKMG,medium_airport,Baracoa Airport,9.28474,-74.8461,178.0,SA,CO-BOL,Magangué,MGN
SKML,small_airport,Montelibano Airport,7.97174,-75.4325,160.0,SA,CO-COR,Montelíbano,MTB
SKMR,medium_airport,Los Garzones Airport,8.823739999999999,-75.8258,36.0,SA,CO-COR,Montería,MTR
SKMU,medium_airport,Fabio Alberto Leon Bentley Airport,1.25366,-70.2339,680.0,SA,CO-VAU,Mitú,MVP
SKMZ,medium_airport,La Nubia Airport,5.0296,-75.4647,6871.0,SA,CO-CAL,Manizales,MZL
SKNC,small_airport,Necocli Airport,8.454429,-76.779326,19.0,SA,CO-ANT,Necocli,NCI
SKNQ,small_airport,Reyes Murillo Airport,5.6964,-77.2806,12.0,SA,CO-CHO,Nuquí,NQU
SKNV,medium_airport,Benito Salas Airport,2.95015,-75.294,1464.0,SA,CO-HUI,Neiva,NVA
SKOC,medium_airport,Aguas Claras Airport,8.31506,-73.3583,3850.0,SA,CO-NSA,Ocaña,OCV
SKOE,small_airport,Orocue Airport,4.7922199999999995,-71.3564,434.0,SA,CO-CAS,Orocue,ORC
SKOT,closed,Otu Airport,7.01037,-74.7155,2060.0,SA,CO-ANT,Remedios,OTU
SKPC,medium_airport,German Olano Airport,6.1847199999999996,-67.4932,177.0,SA,CO-VID,Puerto Carreño,PCR
SKPD,medium_airport,Obando Airport,3.85353,-67.9062,460.0,SA,CO-GUA,Puerto Inírida,PDA
SKPE,medium_airport,Matecaña International Airport,4.81267,-75.7395,4416.0,SA,CO-RIS,Pereira,PEI
SKPI,medium_airport,Pitalito Airport,1.8577700000000001,-76.0857,4212.0,SA,CO-HUI,Pitalito,PTX
SKPL,small_airport,Plato Airport,9.8,-74.7833,69.0,SA,CO-MAG,Plato,PLT
SKPN,small_airport,Puerto Nare Airport,6.21002,-74.5906,476.0,SA,CO-ANT,Armenia,NAR
SKPP,medium_airport,Guillermo León Valencia Airport,2.4544,-76.6093,5687.0,SA,CO-CAU,Popayán,PPN
SKPQ,medium_airport,German Olano Air Base,5.48361,-74.6574,566.0,SA,CO-CUN,La Dorada,PAL
SKPR,small_airport,Puerto Berrio Airport,6.46034,-74.4105,445.0,SA,CO-ANT,Puerto Berrio,PBE
SKPS,medium_airport,Antonio Narino Airport,1.39625,-77.2915,5951.0,SA,CO-NAR,Pasto,PSO
SKPV,medium_airport,El Embrujo Airport,13.357460999999999,-81.357977,10.0,SA,CO-SAP,Providencia,PVA
SKPZ,medium_airport,Paz De Ariporo Airport,5.87615,-71.8866,900.0,SA,CO-CAS,Paz De Ariporo,PZA
SKQU,medium_airport,Mariquita Airport,5.21256,-74.8836,1531.0,SA,CO-TOL,Mariquita,MQU
SKRG,medium_airport,Jose Maria Córdova International Airport,6.164540000000001,-75.4231,6955.0,SA,CO-ANT,Medellín,MDE
SKRH,medium_airport,Almirante Padilla Airport,11.5262,-72.926,43.0,SA,CO-LAG,Riohacha,RCH
SKSA,small_airport,Los Colonizadores Airport,6.951867999999999,-71.857179,680.0,SA,CO-ARA,Saravena,RVE
SKSJ,medium_airport,Jorge E. Gonzalez Torres Airport,2.5796900000000003,-72.6394,605.0,SA,CO-GUV,San José Del Guaviare,SJE
SKSL,small_airport,Santa Rosalia Airport,5.1309,-70.8682,400.0,SA,CO-VID,Santa Rosalia,SSL
SKSM,medium_airport,Simón Bolívar International Airport,11.1196,-74.2306,22.0,SA,CO-MAG,Santa Marta,SMR
SKSO,small_airport,Alberto Lleras Camargo Airport,5.67732,-72.9703,8155.0,SA,CO-BOY,Sogamoso,SOX
SKSP,medium_airport,Gustavo Rojas Pinilla International Airport,12.5836,-81.7112,19.0,SA,CO-SAP,San Andrés,ADZ
SKSR,small_airport,San Marcos Airport,8.69,-75.156,140.0,SA,CO-SUC,San Marcos,SRS
SKSV,medium_airport,Eduardo Falla Solano Airport,2.15217,-74.7663,920.0,SA,CO-CAQ,San Vicente Del Caguán,SVI
SKTB,small_airport,Tibú Airport,8.63152,-72.7304,194.0,SA,CO-NSA,Tibú,TIB
SKTD,small_airport,Trinidad Airport,5.43278,-71.6625,649.0,SA,CO-CAS,Trinidad,TDA
SKTL,small_airport,Golfo de Morrosquillo Airport,9.50945,-75.5854,16.0,SA,CO-SUC,Santiago de Tolú,TLU
SKTM,medium_airport,Gustavo Vargas Airport,6.45108,-71.7603,1050.0,SA,CO-ARA,Tame,TME
SKTQ,medium_airport,Tres Esquinas Air Base,0.7459,-75.234,585.0,SA,CO-CAQ,Tres Esquinas,TQS
SKTU,heliport,Gonzalo Mejía Airport,8.071878,-76.740124,6.0,SA,CO-ANT,Turbo,TRB
SKUC,medium_airport,Santiago Perez Airport,7.06888,-70.7369,420.0,SA,CO-ARA,Arauca,AUC
SKUI,medium_airport,El Caraño Airport,5.69076,-76.6412,204.0,SA,CO-CHO,Quibdó,UIB
SKUL,medium_airport,Heriberto Gíl Martínez Airport,4.08836,-76.2351,3132.0,SA,CO-VAC,Tuluá,ULQ
SKUR,small_airport,Urrao Airport,6.32883,-76.1425,6090.0,SA,CO-ANT,Urrao,URR
SKVG,small_airport,Villa Garzón Airport,0.978767,-76.6056,1248.0,SA,CO-PUT,Villa Garzón,VGZ
SKVL,small_airport,Velásquez Airport,5.93904,-74.457,566.0,SA,CO-BOY,Puerto Boyacá,PYA
SKVP,medium_airport,Alfonso López Pumarejo Airport,10.435,-73.2495,483.0,SA,CO-CES,Valledupar,VUP
SKVV,medium_airport,Vanguardia Airport,4.16787,-73.6138,1394.0,SA,CO-MET,Villavicencio,VVC
SKYA,small_airport,Yaguara Airport,1.54417,-73.9333,812.0,SA,CO-CAQ,San Vicente Del Caguán,AYG
SKYP,medium_airport,El Yopal Airport,5.31911,-72.384,1028.0,SA,CO-CAS,El Yopal,EYP
SLAG,small_airport,Monteagudo Airport,-19.82699966430664,-63.96099853515625,3674.0,SA,BO-H,El Bañado,MHW
SLAL,medium_airport,Alcantarí Airport,-19.246835,-65.149611,10184.0,SA,BO-H,Yamparaez,SRE
SLAP,small_airport,Apolo Airport,-14.735600471496582,-68.41190338134766,4639.0,SA,BO-L,Apolo,APB
SLAS,small_airport,Ascención De Guarayos Airport,-15.930299758911133,-63.156700134277344,807.0,SA,BO-S,Ascensión de Guarayos,ASC
SLBJ,medium_airport,Bermejo Airport,-22.7733001709,-64.31289672850001,1249.0,SA,BO-T,Bermejo,BJO
SLCA,small_airport,Camiri Airport,-20.006399154663086,-63.52780151367188,2614.0,SA,BO-S,Camiri,CAM
SLCB,medium_airport,Jorge Wilsterman International Airport,-17.421100616455078,-66.17710113525389,8360.0,SA,BO-C,Cochabamba,CBB
SLCH,small_airport,Chimore Airport,-16.976834,-65.14556800000001,875.0,SA,BO-C,Chimore,CCA
SLCO,medium_airport,Capitán Aníbal Arab Airport,-11.0403995514,-68.78299713130001,889.0,SA,BO-N,Cobija,CIJ
SLCP,small_airport,Concepción Airport,-16.138299942016598,-62.02859878540039,1620.0,SA,BO-S,Concepción,CEP
SLET,medium_airport,El Trompillo Airport,-17.8115997314,-63.1715011597,1371.0,SA,BO-S,Santa Cruz,SRZ
SLGY,small_airport,Capitán de Av. Emilio Beltrán Airport,-10.820599556,-65.34559631350001,557.0,SA,BO-B,Guayaramerín,GYA
SLHJ,small_airport,Huacaraje Airport,-13.550000190699999,-63.747898101800004,846.0,SA,BO-B,Itenes,BVK
SLJ,small_airport,Solomon Airport,-22.25677,117.850454,2030.0,OC,AU-WA,Karijini National Park,SLJ
SLJE,small_airport,San José De Chiquitos Airport,-17.830799102783203,-60.74309921264648,974.0,SA,BO-S,San José de Chiquitos,SJS
SLJO,small_airport,San Joaquín Airport,-13.0528,-64.661697,456.0,SA,BO-B,San Joaquín,SJB
SLJV,small_airport,San Javier Airport,-16.27079963684082,-62.470298767089844,1702.0,SA,BO-S,San Javier,SJV
SLLP,medium_airport,El Alto International Airport,-16.513299942016598,-68.19229888916016,13355.0,SA,BO-L,La Paz / El Alto,LPB
SLMG,small_airport,Magdalena Airport,-13.2607483767,-64.0607643127,462.0,SA,BO-B,Magdalena,MGD
SLOR,medium_airport,Juan Mendoza Airport,-17.962600708,-67.0762023926,12152.0,SA,BO-O,Oruro,ORU
SLPO,medium_airport,Capitan Nicolas Rojas Airport,-19.543331,-65.723734,12922.0,SA,BO-P,Potosí,POI
SLPR,small_airport,Puerto Rico Airport,-11.107663,-67.55115500000001,597.0,SA,BO-N,Puerto Rico/Manuripi,PUR
SLPS,medium_airport,Capitán Av. Salvador Ogaya G. airport,-18.975301,-57.820599,440.0,SA,BO-S,Puerto Suárez,PSZ
SLRA,small_airport,San Ramón Airport,-13.2639,-64.603897,698.0,SA,BO-B,San Ramón / Mamoré,SRD
SLRB,small_airport,Roboré Airport,-18.329200744628906,-59.76499938964844,905.0,SA,BO-S,Roboré,RBO
SLRI,small_airport,Capitán Av. Selin Zeitun Lopez Airport,-11.0,-66.0,462.0,SA,BO-B,Riberalta,RIB
SLRY,small_airport,Reyes Airport,-14.3044,-67.353401,935.0,SA,BO-B,Reyes,REY
SLSA,medium_airport,Santa Ana Del Yacuma Airport,-13.7622003555,-65.43520355220001,472.0,SA,BO-B,Santa Ana del Yacuma,SBL
SLSB,small_airport,Capitán Av. German Quiroga G. Airport,-14.85919952392578,-66.73750305175781,633.0,SA,BO-B,San Borja,SRJ
SLSI,small_airport,Capitán Av. Juan Cochamanidis S. Airport,-16.3836,-60.962799,1354.0,SA,BO-S,San Ignacio de Velasco,SNG
SLSM,small_airport,San Ignacio de Moxos Airport,-14.9658,-65.6338,545.0,SA,BO-B,San Ignacio de Moxos,SNM
SLSR,small_airport,Santa Rosa De Yacuma Airport,-14.066200256347654,-66.78679656982422,738.0,SA,BO-B,Santa Rosa,SRB
SLTI,small_airport,San Matías Airport,-16.33919906616211,-58.40190124511719,403.0,SA,BO-S,San Matías,MQK
SLTJ,medium_airport,Capitan Oriel Lea Plaza Airport,-21.5557003021,-64.7013015747,6079.0,SA,BO-T,Tarija,TJA
SLTR,medium_airport,Teniente Av. Jorge Henrich Arauz Airport,-14.8186998367,-64.9179992676,509.0,SA,BO-B,Trinidad,TDD
SLUY,small_airport,Uyuni Joya Andina Airport,-20.441304000000002,-66.857553,11136.0,SA,BO-P,Quijarro,UYU
SLVG,small_airport,Capitán Av. Vidal Villagomez Toledo Airport,-18.482500076293945,-64.09940338134766,6551.0,SA,BO-S,Vallegrande,VAH
SLVM,medium_airport,Teniente Coronel Rafael Pabón Airport,-21.2551994324,-63.405601501499994,1305.0,SA,BO-T,Villamontes,VLM
SLVR,large_airport,Viru Viru International Airport,-17.6448,-63.135399,1224.0,SA,BO-S,Santa Cruz,VVI
SLYA,medium_airport,Yacuiba Airport,-21.960899353027344,-63.65169906616211,2112.0,SA,BO-T,Yacuíba,BYC
SMBN,small_airport,Albina Airport,5.51272,-54.050098,19.0,SA,SR-MA,Albina,ABN
SMCO,small_airport,Totness Airport,5.86583,-56.327498999999996,10.0,SA,SR-CR,Totness,TOT
SMDA,small_airport,Drietabbetje Airport,4.111358999999999,-54.672766,236.0,SA,SR-SI,Drietabbetje,DRJ
SMH,small_airport,Sapmanga Airport,-6.0752777777799984,146.811111111,2912.0,OC,PG-MPL,Sapmanga,SMH
SMJP,large_airport,Johan Adolf Pengel International Airport,5.4528300000000005,-55.187801,59.0,SA,SR-PR,Zandery,PBM
SMMO,small_airport,Moengo Airstrip,5.6076,-54.4003,49.0,SA,SR-MA,Moengo,MOJ
SMNI,small_airport,Nieuw Nickerie - Major Henk Fernandes Airport,5.955435,-57.040617000000005,9.0,SA,SR-NI,Nieuw Nickerie,ICK
SMP,small_airport,Stockholm Airport,-4.3580000000000005,151.533,10.0,OC,PG-EBR,Stockholm,SMP
SMPA,small_airport,Vincent Fayks Airport,3.3452799320220947,-55.44250106811523,714.0,SA,SR-SI,Paloemeu,OEM
SMST,small_airport,Stoelmanseiland Airport,4.349999904632568,-54.41666793823242,187.0,SA,SR-SI,Stoelmanseiland,SMZ
SMWA,small_airport,Wageningen Airstrip,5.841252,-56.673246999999996,6.0,SA,SR-NI,Wageningen,AGI
SMZO,small_airport,Zorg en Hoop Airport,5.811131,-55.1913,10.0,SA,SR-PM,Paramaribo,ORG
